customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age
730,Harrison,Bhagat,Female,1983-08-19,"65, Dutt Nagar",Bharatpur,Punjab,261872,4382435029,tanmayikant@example.net,Insurance claims handler,1769689,GB85JAFF6802876861457,4229179348595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
731,Jackson,Mital,Female,1984-11-20,"881, Bedi Chowk",Bhubaneswar,Punjab,930331,975599606,farasrandhawa@example.net,Chief Marketing Officer,872615,GB02JQIT2162502130957,180050612104056,7.0,37909.0,5415.571428571428,8841.0,5.0,493.0,0.014198782961460446,0.043442984592288694,40.0
732,Vincent,Lalla,Male,1981-08-30,"50/496
Kala Street",Dibrugarh,Rajasthan,956925,3784395555,ati24@example.org,Charity officer,1109417,GB40JRBM3590333973149,3532405007078746,6.0,42511.0,7085.166666666667,9931.0,6.0,402.0,0.014925373134328358,0.038318323948524316,43.0
733,Damini,Sundaram,Female,1988-07-30,"18, Krishnan Circle",Gwalior,Himachal Pradesh,437512,5394166218,khuranaekani@example.net,Mental health nurse,534133,GB08THHX3119776248792,180097045360359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
734,Dhruv,Andra,Female,1985-12-18,"H.No. 26, Samra Road",Hazaribagh,Telangana,686279,8702859719,pahal11@example.com,Recruitment consultant,1793806,GB93ENMJ0732946657813,372989558907642,6.0,32989.0,5498.166666666667,9667.0,5.0,470.0,0.01276595744680851,0.018390505996746583,39.0
735,Chatura,Yogi,Female,1994-12-16,"H.No. 60, Chaudhry Street",Sonipat,Haryana,709534,8406409753,michael47@example.net,Social worker,947810,GB85ZSWI7073764469284,503896599845,2.0,7063.0,3531.5,6161.0,2.0,349.0,0.0057306590257879654,0.007451915468290058,30.0
736,Ucchal,Boase,Female,2003-11-03,"91/564, Dixit Marg",Durgapur,Goa,687193,916348676101,pdube@example.net,"Scientist, forensic",1526068,GB98UFNK2924478108766,3564083981564386,5.0,27555.0,5511.0,9668.0,4.0,637.0,0.007849293563579277,0.01805620719391272,21.0
737,Jagvi,Issac,Male,2001-03-23,"38
Thakkar Road",Kakinada,Tripura,875544,4028760984,amol31@example.org,Osteopath,800694,GB87XCWC0316115147366,180036020000150,6.0,26962.0,4493.666666666667,6948.0,3.0,581.0,0.010327022375215147,0.03367328842229366,23.0
738,Darika,Kakar,Female,2001-04-10,"H.No. 25, Dhawan",Berhampore,Uttar Pradesh,141566,4948985752,pranit97@example.org,Geochemist,1814813,GB37UUGD1406069800735,6011025683233937,7.0,44746.0,6392.285714285715,9648.0,5.0,585.0,0.011965811965811967,0.02465598383965731,23.0
739,Ekani,Jha,Female,1989-05-13,"H.No. 859, Madan Chowk",Kharagpur,Himachal Pradesh,616318,2026009326,veeragrawal@example.net,"Teacher, secondary school",1667637,GB82MAGO3780911891400,4707602260984795,5.0,27447.0,5489.4,9726.0,4.0,497.0,0.01006036217303823,0.016458617792721078,35.0
740,Nimrat,Kamdar,Male,1988-06-25,"043
Varma Chowk",Jalandhar,Nagaland,870469,6311300783,lmand@example.com,Learning mentor,764722,GB05IGEZ6539730966689,4032566374236,2.0,10090.0,5045.0,8450.0,2.0,340.0,0.0058823529411764705,0.013194337288583302,36.0
741,Urmi,Bath,Female,1975-09-19,"H.No. 58
Raval Marg",Jorhat,Maharashtra,52680,2024966938,ssarna@example.org,Amenity horticulturist,917799,GB25NYLY0296371970032,30189772309618,7.0,39890.0,5698.571428571428,9402.0,6.0,534.0,0.013108614232209739,0.04346267537881388,49.0
742,Netra,Srivastava,Female,1984-05-04,"H.No. 751
Thaker Street",Rajahmundry,Karnataka,704014,6420752284,shroffchampak@example.com,Building services engineer,1516089,GB52SJSX5216764749451,3570193878522827,8.0,51749.0,6468.625,8522.0,6.0,522.0,0.01532567049808429,0.03413322041120277,40.0
743,Sudiksha,Kadakia,Female,2002-12-06,"439
Wagle Path",Phagwara,Goa,334347,7900529631,ekapad55@example.net,Research scientist (maths),1759302,GB26TKBJ4655772676286,4917025372435,7.0,41873.0,5981.857142857143,9947.0,5.0,564.0,0.012411347517730497,0.02380091649983914,22.0
744,Frederick,Grewal,Male,1997-04-22,"55/64
Nadkarni Road",Guntakal,Sikkim,837112,9251374586,lalekavir@example.net,Careers information officer,1133362,GB35VIMO8925956756502,5449609737801171,9.0,44480.0,4942.222222222223,8904.0,7.0,573.0,0.015706806282722512,0.03924606612891556,27.0
745,Gaurang,Mody,Female,2001-03-20,"67
Cheema Circle",Coimbatore,West Bengal,599106,915240726060,edwinanjali@example.com,Financial adviser,467034,GB38NIZB9266606138779,4748164348054,5.0,28167.0,5633.4,9106.0,4.0,484.0,0.010330578512396695,0.06031038425467953,23.0
746,Ladli,Kulkarni,Male,2002-03-07,"H.No. 876
Sant Zila",Kalyan-Dombivli,Maharashtra,588953,3622102885,ikata@example.org,Community arts worker,1086735,GB95AOXN9442249190393,180014403432472,1.0,9612.0,9612.0,9612.0,1.0,0.0,0.0,0.008844842578917583,22.0
747,Upkaar,Mistry,Male,1982-02-14,"72/104
Dara Street",Mau,Himachal Pradesh,917912,917772125867,chaman18@example.net,Arts administrator,1944576,GB52ECMP6017104528598,4504912020143,8.0,28788.0,3598.5,7430.0,5.0,489.0,0.016359918200409,0.014804255529225908,42.0
748,Yahvi,Butala,Male,1986-10-04,"75/253
Varma Street",Durgapur,Goa,187102,2674423478,qsodhi@example.com,Land/geomatics surveyor,1968433,GB49UJGT7768187791887,38611177982543,8.0,37177.0,4647.125,9161.0,5.0,533.0,0.0150093808630394,0.018886596597394983,38.0
749,Vihaan,Chaudhary,Female,1991-05-23,"H.No. 750
Sarraf Ganj",Pudukkottai,Madhya Pradesh,915827,6783133474,perisai@example.net,Dancer,264347,GB67TLYQ6131164936840,4246385308481413836,1.0,1997.0,1997.0,1997.0,1.0,0.0,0.0,0.007554464397174925,33.0
750,Oscar,Mukhopadhyay,Male,1985-03-01,"H.No. 911, Bhalla Zila",Durgapur,Tripura,933581,2914703791,vrinda03@example.net,Horticultural therapist,917926,GB38KWUP0378757710356,2705110743999444,5.0,19627.0,3925.4,8992.0,5.0,239.0,0.02092050209205021,0.02138189788719352,39.0
751,Riya,Mistry,Male,1985-11-19,"H.No. 55
Tak Circle",Karimnagar,Mizoram,745056,7248656424,ynaidu@example.com,"Clinical scientist, histocompatibility and immunogenetics",615845,GB22MMJT9223959412904,3546378434059106,2.0,18812.0,9406.0,9453.0,2.0,179.0,0.0111731843575419,0.030546647289496544,39.0
752,Gaurang,Dhawan,Female,1985-02-17,"58
Mutti Road",Patna,Himachal Pradesh,942687,910689023674,kramakrishnan@example.org,Civil Service administrator,1071390,GB64XFDT0816110128200,630453577797,2.0,5222.0,2611.0,3733.0,2.0,168.0,0.011904761904761904,0.004874042132183425,39.0
753,Ucchal,Sane,Female,1987-02-05,"59/46, Loke Path",Saharsa,Chhattisgarh,631339,919032272356,riya63@example.org,"Journalist, magazine",533633,GB73QIVR6115260755713,4105217811757578895,5.0,28890.0,5778.0,9947.0,4.0,414.0,0.012077294685990338,0.054138331025255185,38.0
754,Gabriel,Borra,Female,1990-03-16,"20/49, Gupta",Medininagar,West Bengal,569697,833221788,yagneshchhabra@example.net,Corporate treasurer,1203082,GB93ADMW9299280116565,2237787251104645,5.0,22315.0,4463.0,9499.0,5.0,580.0,0.008620689655172414,0.018548195384853236,34.0
755,Tanish,Dhar,Female,1984-02-02,"820, Sheth",Ambattur,Bihar,349326,5772224220,thomas78@example.net,Publishing rights manager,1489196,GB74VBIP8414564853932,675947849856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
756,Wazir,Bhattacharyya,Male,1989-04-24,"H.No. 55
Sant Marg",Fatehpur,Chhattisgarh,495620,910288497704,qsathe@example.com,Amenity horticulturist,638296,GB80CMAC4521030356305,3530482817762183,2.0,11503.0,5751.5,8995.0,2.0,313.0,0.006389776357827476,0.018021419529497287,35.0
757,Timothy,Sinha,Male,1980-05-27,"97/57
Varughese Ganj",Guwahati,Arunachal Pradesh,978394,8492036545,thakerlekha@example.com,Adult guidance worker,1788319,GB55HWMN0805647321225,4124752232664,3.0,18675.0,6225.0,8725.0,2.0,333.0,0.009009009009009009,0.010442767761232756,44.0
758,Ayaan,Agate,Female,1988-03-30,"83/225, Bath Road",South Dumdum,Kerala,444396,1276445507,agastya89@example.org,Psychiatrist,1532421,GB06UJQP2538673357994,4614150127655002,6.0,28281.0,4713.5,8568.0,5.0,614.0,0.009771986970684038,0.018455111225962058,36.0
759,Lekha,Mohan,Female,1981-02-10,"97/751
Chokshi Marg",Rajkot,Goa,597321,1541931793,lipika59@example.com,Commercial art gallery manager,1709879,GB48CPIH7693064718307,340099173055659,1.0,3198.0,3198.0,3198.0,1.0,0.0,0.0,0.0018703077820126453,44.0
760,Arunima,Kota,Male,2003-08-09,"76/79
Pai",Katihar,Gujarat,978531,2343343737,ucchalvala@example.org,Financial adviser,422105,GB78MNUD7185383295754,4261307215833539,5.0,14411.0,2882.2,4925.0,4.0,319.0,0.01567398119122257,0.03414079435211618,21.0
761,Jackson,Sibal,Female,1999-08-27,"57/27, Parikh Street",Mysore,Telangana,891595,4077509192,madhavgarg@example.org,"Engineer, building services",558354,GB90RAYT3532889241846,4907625311796841,2.0,12161.0,6080.5,7780.0,2.0,229.0,0.008733624454148471,0.02178008933400674,25.0
762,Omya,Mistry,Female,2002-09-29,"H.No. 78, Kuruvilla Nagar",Hubli–Dharwad,Chhattisgarh,565577,958577873,varghesedarpan@example.org,"Librarian, academic",1801592,GB64NQWF3175519824765,4454593003288104054,8.0,43748.0,5468.5,9508.0,5.0,575.0,0.01391304347826087,0.02428296750873672,22.0
763,Urvi,Sha,Male,1979-03-29,"H.No. 40, Wagle Marg",Anantapuram,Uttar Pradesh,162839,9875245993,xpant@example.org,Financial adviser,1884067,GB40ZLGJ0248733261438,4237314686023500,6.0,39841.0,6640.166666666667,8895.0,5.0,577.0,0.010398613518197574,0.02114627558361778,45.0
764,Krishna,Agarwal,Female,2000-09-14,"56, Pall Street",Raichur,Nagaland,1872,6411946549,jairajwable@example.org,Sports coach,700251,GB64YPYJ1587102378042,575972266002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
765,Benjamin,Dara,Female,1986-01-06,"40/943, Sunder Ganj",Mumbai,Goa,444322,3981530186,kavyapadmanabhan@example.net,"Investment banker, corporate",690949,GB27WZTH7081646761461,2245717637917766,1.0,1243.0,1243.0,1243.0,1.0,0.0,0.0,0.0017989750328895476,39.0
766,Christopher,Sankaran,Male,1982-10-08,"93/98, Brar Circle",Berhampore,Maharashtra,574207,9749573628,choudharygunbir@example.com,"Scientist, product/process development",774380,GB90IXNQ8300680271533,180012051115290,9.0,37685.0,4187.222222222223,8515.0,8.0,611.0,0.014729950900163666,0.04866473824220667,42.0
767,Faraj,Mistry,Male,1994-12-19,"H.No. 76, Balakrishnan Nagar",Bhatpara,Uttar Pradesh,627850,915369848059,hemanginidevi@example.com,"Lecturer, further education",803146,GB46QYWD1209948612208,342984612556599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
768,Yash,Soni,Male,1986-07-28,"H.No. 853, Sidhu Road",Patna,Assam,820959,9692477121,ekbaltalwar@example.org,"Conservator, furniture",612931,GB62KLJO6278280493158,30404631610902,3.0,21981.0,7327.0,8938.0,3.0,365.0,0.00821917808219178,0.03586211172220038,38.0
769,Faqid,Pall,Female,1983-11-11,"07, Varkey Ganj",Pune,Kerala,242497,5356844057,ksarin@example.net,Magazine journalist,1217859,GB22ILGZ9619217808886,213113195103027,6.0,28724.0,4787.333333333333,9299.0,4.0,648.0,0.009259259259259259,0.023585653183168166,41.0
770,Ijaya,Mani,Male,1999-03-19,"78/73, Konda Circle",Kamarhati,Andhra Pradesh,689437,8605919196,madhavi73@example.org,Osteopath,781717,GB55QTYY5958119645408,3580172483230008,1.0,8582.0,8582.0,8582.0,1.0,0.0,0.0,0.010978397553078672,25.0
771,Faqid,Raghavan,Female,1992-05-03,"50/384, Behl Path",Dewas,Andhra Pradesh,434277,2056889382,yagnesh77@example.net,"Restaurant manager, fast food",1883765,GB56PHBY8128260517804,6011580565997058,8.0,33935.0,4241.875,8201.0,5.0,630.0,0.012698412698412698,0.01801445509392095,32.0
772,Yashasvi,Wable,Male,2004-09-22,"896, Chopra Chowk",Navi Mumbai,Gujarat,749289,4326481761,ubikaborra@example.com,Graphic designer,825012,GB27PMLB5389532704790,4540012936697204,4.0,21856.0,5464.0,8540.0,3.0,506.0,0.007905138339920948,0.026491735877781173,20.0
773,Divya,Shan,Male,1976-05-04,"31/582, Sunder Circle",Bhilwara,Odisha,32191,915344985550,jhavrishti@example.net,Exhibition designer,301742,GB56QRVT5566101053337,3533259348753940,7.0,38697.0,5528.142857142857,9031.0,4.0,601.0,0.011647254575707155,0.12824532216264226,48.0
774,Sanaya,Contractor,Male,1995-05-15,"H.No. 285, Sehgal Nagar",Bidhannagar,Sikkim,994224,910817732171,jrajagopalan@example.net,Health and safety inspector,972133,GB95TERH6508638046293,6597778581227979,6.0,27787.0,4631.166666666667,7996.0,4.0,562.0,0.010676156583629894,0.028583537437778576,29.0
775,Rayaan,Biswas,Male,1982-03-24,"52/017, Edwin Chowk",Nagpur,Mizoram,427557,2289240111,madanria@example.org,Firefighter,226011,GB65NTVO8654870276476,340437199761670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
776,Gaurav,Shan,Male,2001-03-04,"26, Kunda Ganj",Thane,Manipur,806473,912788132133,isrivastava@example.net,Artist,1749904,GB89RQKE7519967966195,213191733877799,3.0,2377.0,792.3333333333334,1183.0,3.0,526.0,0.005703422053231939,0.0013583602300469054,23.0
777,Rudra,Bhardwaj,Female,2002-08-30,"14/108, Kohli Marg",Salem,Bihar,987850,915660106035,halderchaitaly@example.com,Pathologist,1213096,GB10LFMK8044704769901,6585340138995535,8.0,53343.0,6667.875,9884.0,7.0,505.0,0.015841584158415842,0.04397261222524845,22.0
778,Unnati,Soni,Male,1984-08-23,"397, Dalal Zila",Bongaigaon,Haryana,432181,918455391749,dghosh@example.org,Accommodation manager,912716,GB62XXGR4827247035971,4168664859491769607,8.0,34992.0,4374.0,9002.0,4.0,559.0,0.014311270125223614,0.038338322106767055,40.0
779,Chandran,Iyer,Male,1990-07-03,"554, Kar Nagar",Nanded,Himachal Pradesh,775104,7074462178,rkibe@example.com,Actor,901739,GB09FNGK2913947264506,5465691943898901,3.0,13739.0,4579.666666666667,9036.0,3.0,599.0,0.005008347245409015,0.015236115993652266,34.0
780,Bhavini,Chaudhary,Male,1981-05-14,"H.No. 953, Mody Marg",Panchkula,Madhya Pradesh,629912,917507679514,nazarethchatresh@example.net,Hydrologist,776249,GB25JJVD5598859987387,639051089451,4.0,17878.0,4469.5,7273.0,3.0,411.0,0.009732360097323601,0.023031269605500296,43.0
781,Meghana,Chandra,Male,1992-04-04,"H.No. 069, Arora Path",Malegaon,Haryana,801493,1013634610,meghasachdeva@example.com,Animal technologist,650305,GB95QFIB5051418119933,3580665820905398,4.0,13917.0,3479.25,8023.0,4.0,409.0,0.009779951100244499,0.021400727351012217,32.0
782,Triveni,More,Male,1983-07-22,"67/15
Oak Zila",Cuttack,Bihar,396666,3501588248,isha94@example.net,Control and instrumentation engineer,720474,GB94HHTQ0427953838259,3541267551401040,8.0,43583.0,5447.875,8569.0,6.0,684.0,0.011695906432748537,0.06049212046513823,41.0
783,Jacob,Kanda,Female,1977-01-19,"H.No. 650
Kothari Ganj",Panvel,Andhra Pradesh,279082,9922003981,indalibarad@example.com,Futures trader,1493651,GB07SQRN7240084138007,4721799167562018696,4.0,16925.0,4231.25,7666.0,4.0,605.0,0.006611570247933884,0.011331294927663825,48.0
784,Varsha,Kala,Male,1977-08-01,"H.No. 094
Virk Path",Chandigarh,Bihar,40103,916453584516,yochana34@example.net,Medical physicist,1897993,GB74KINU1870908646072,4848516361581443,4.0,13460.0,3365.0,6129.0,4.0,617.0,0.006482982171799027,0.00709170160269295,47.0
785,Balhaar,Hora,Male,1990-04-30,"H.No. 95, Ramakrishnan Ganj",Jamnagar,Punjab,850427,2227798140,bandinicholas@example.net,Social worker,1121597,GB05HGBE6551189615665,6011038012247981,2.0,11471.0,5735.5,9971.0,2.0,75.0,0.02666666666666667,0.010227381136005178,34.0
786,Veer,Nagarajan,Male,1983-01-06,"27/52
Nagi",Bally,Karnataka,224102,4884203994,karan90@example.org,"Optician, dispensing",1295861,GB45BVPM0152048008563,4178103251877322938,5.0,24336.0,4867.2,8432.0,3.0,212.0,0.02358490566037736,0.018779791968428713,42.0
787,Harsh,Mall,Male,2002-01-06,"07/75
Contractor Chowk",Bhatpara,Uttarakhand,294147,3946323255,baradbishakha@example.org,"Pharmacist, community",1230269,GB37NOWR2547588644913,6011257716377031,9.0,50029.0,5558.777777777777,9994.0,6.0,709.0,0.012693935119887164,0.04066509031764598,23.0
788,Xavier,Raval,Female,1984-07-19,"48, Pall Ganj",Srinagar,Tripura,70031,944292725,oscargoda@example.org,Veterinary surgeon,793850,GB10NFUT7641857980897,3504068190916603,7.0,33552.0,4793.142857142857,8843.0,5.0,614.0,0.011400651465798045,0.04226491150721169,40.0
789,Reva,Oza,Female,1980-07-06,"125, Sundaram Road",Kamarhati,Gujarat,43040,919295076178,pillaitarak@example.net,Materials engineer,1162754,GB86NXYV0578049859286,4366370252604,6.0,33629.0,5604.833333333333,8915.0,5.0,366.0,0.01639344262295082,0.028921852773673536,44.0
790,Bachittar,Mall,Female,2003-10-25,"H.No. 671
Oommen",Bhavnagar,Kerala,211432,6259554360,reyansh31@example.com,Claims inspector/assessor,1071029,GB50NOSG1153604151892,676101571773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
791,Lakshmi,Sarin,Male,1976-09-14,"13/525, Pathak Nagar",Asansol,Tripura,760944,912153655383,bhavani66@example.net,Pension scheme manager,1519781,GB20BUME8060678528815,3588251552135611,6.0,35699.0,5949.833333333333,7828.0,4.0,491.0,0.012219959266802444,0.02348956856283899,48.0
792,Dhriti,Sachdeva,Female,1976-06-03,"96/233, Borah Marg",Ramgarh,Jharkhand,286580,2458200028,nathaniel57@example.org,Town planner,1723930,GB58RXQR0261591473136,213105365650910,7.0,39992.0,5713.142857142857,9913.0,4.0,683.0,0.010248901903367497,0.023198157697818356,48.0
793,Chakradhar,Varty,Female,1992-07-16,"H.No. 44, Rana Marg",Siwan,Jharkhand,346736,3081063453,lkeer@example.net,"Restaurant manager, fast food",1684772,GB62XPFR3782933172832,4226948727442642,5.0,33551.0,6710.2,9669.0,4.0,365.0,0.0136986301369863,0.019914267331128485,32.0
794,Veer,Rastogi,Female,1990-02-12,"13/015, Ravel Ganj",Begusarai,Maharashtra,217498,4553557738,damini09@example.net,Chief of Staff,1529470,GB55HSJN2256952589087,4707908439693138,1.0,6800.0,6800.0,6800.0,1.0,0.0,0.0,0.0044459845567418775,35.0
795,Edhitha,Dewan,Female,2002-04-03,"951, Chahal Marg",Surendranagar Dudhrej,Uttarakhand,487416,8236942827,sathejagvi@example.net,"Scientist, product/process development",548679,GB44KLUN6576009931634,4253924842363,8.0,50706.0,6338.25,8799.0,6.0,420.0,0.01904761904761905,0.09241469055677363,22.0
796,Upkaar,Yogi,Male,2000-12-28,"11/225, Parmar Nagar",Malegaon,Punjab,666963,9572330177,gautami39@example.org,"Engineer, energy",1756255,GB87FZJM1254027238191,639092511984,2.0,9472.0,4736.0,8131.0,2.0,253.0,0.007905138339920948,0.005393294253966537,24.0
797,Neelima,Mukherjee,Female,1985-12-19,"338
Nazareth",Ahmedabad,Karnataka,139881,9637492431,mbath@example.net,"Engineer, building services",1454819,GB47FRPE6933580437284,4350020352139,5.0,23411.0,4682.2,9448.0,3.0,645.0,0.007751937984496124,0.016092036191443747,39.0
798,Rehaan,Hans,Male,1975-12-03,"H.No. 216, Dara Road",Kollam,Assam,869956,90699089,dcherian@example.net,Production manager,266475,GB16BGUF4498547036187,4459556574641889312,8.0,33348.0,4168.5,7964.0,6.0,622.0,0.012861736334405145,0.12514494793132563,49.0
799,Urmi,Vora,Male,2000-01-13,"H.No. 26, Dani Ganj",Bhatpara,Manipur,298183,6626950025,wsaran@example.org,Retail buyer,944632,GB29IHGX9139660954339,6590753516033203,4.0,24621.0,6155.25,6451.0,3.0,428.0,0.009345794392523364,0.026064118090430983,25.0
800,Leela,Purohit,Female,1992-12-23,"711, Korpal Ganj",Bhind,Arunachal Pradesh,810175,917791506966,vedhikadugar@example.com,Museum/gallery curator,419442,GB31YKEY0243927449094,4218746767851043023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
801,Aryan,Nagar,Female,2002-01-28,"H.No. 557
Dubey Path",Mau,Uttar Pradesh,967091,911890131326,ekalingavarughese@example.com,Accommodation manager,1449000,GB49QPDR8070156982766,3579375960395839,3.0,13800.0,4600.0,6744.0,3.0,290.0,0.010344827586206896,0.009523809523809525,23.0
802,Ishaan,Rajagopalan,Female,1977-03-03,"87
Mane",Coimbatore,Nagaland,79658,910586250002,harshnarayan@example.net,Clinical biochemist,1814204,GB28PKNJ3829833951796,180001428262901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
803,Yashodhara,Khanna,Female,2004-01-26,"H.No. 44, Mallick Ganj",Dehradun,Odisha,771796,914414334525,olall@example.net,"Engineer, broadcasting (operations)",1187529,GB15XURX1206196838867,4693032875792498,3.0,7632.0,2544.0,3710.0,3.0,603.0,0.004975124378109453,0.0064267904194339675,21.0
804,Balvan,Dara,Male,1995-04-29,"29
Mangal Ganj",Udupi,Assam,577370,6397179202,imittal@example.com,Records manager,923703,GB38MASQ7515886889661,639068229942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
805,Tejas,Bajaj,Male,1992-05-18,"857, Tara Ganj",Uluberia,Goa,178934,910402476168,ylanka@example.com,Primary school teacher,362464,GB86ZWHB4811119777132,4202116990221170,2.0,17324.0,8662.0,8942.0,2.0,273.0,0.007326007326007326,0.04779509137459168,32.0
806,Henry,Bhavsar,Female,1996-07-17,"71/156, Ganesh Circle",Kamarhati,Sikkim,855418,884942438,framanathan@example.com,"Therapist, nutritional",701912,GB83KTCP1388254640726,213111965285677,1.0,9180.0,9180.0,9180.0,1.0,0.0,0.0,0.01307856255485018,28.0
807,Ekaraj,Luthra,Male,2003-07-03,"H.No. 039, Walia Chowk",Ghaziabad,Arunachal Pradesh,186127,917195317706,akant@example.org,Optometrist,1119156,GB04HXVJ6320023375071,3562619578594245,4.0,10736.0,2684.0,2771.0,4.0,173.0,0.023121387283236993,0.009592943253666155,21.0
808,Nitara,Gill,Male,1977-08-02,"36/033
Chokshi Road",Ramgarh,Mizoram,139693,910796132602,ridhisami@example.org,Education administrator,899156,GB47JITS7339665760375,4374928921091729856,1.0,2567.0,2567.0,2567.0,1.0,0.0,0.0,0.0028548994835156526,47.0
809,Manbir,Divan,Male,1983-10-18,"H.No. 073, Desai Zila",Hosur,Tamil Nadu,638761,5328965649,rayhamsini@example.org,"Accountant, chartered",1330196,GB29KRRM3393044512296,4587850966168602,3.0,14083.0,4694.333333333333,7780.0,2.0,428.0,0.007009345794392523,0.01058716159122415,41.0
810,Jack,Lanka,Female,2004-03-07,"89/143
Andra Zila",Pali,Punjab,774955,916982095832,dkhalsa@example.org,Glass blower/designer,1667128,GB17OZUD9634692324548,3592646683603656,1.0,4673.0,4673.0,4673.0,1.0,0.0,0.0,0.002803024122922775,20.0
811,Netra,Bhardwaj,Male,1997-10-08,"99, Gera Path",Jaipur,Gujarat,788855,4468881565,ranveer27@example.com,Veterinary surgeon,1083751,GB10DMKL6221235067618,3599270221651722,2.0,13836.0,6918.0,7831.0,2.0,33.0,0.06060606060606061,0.012766770226740276,27.0
812,Aadi,Bail,Male,2003-01-29,"83/088
De Chowk",Mango,Sikkim,505931,912613811450,ekani78@example.org,"Engineer, maintenance",739362,GB02KVKE8107236863160,4233137015806298136,6.0,27069.0,4511.5,5772.0,3.0,513.0,0.011695906432748537,0.0366112946026439,22.0
813,Darsh,Padmanabhan,Male,1978-11-20,"550
Sood Chowk",Phagwara,Rajasthan,616783,2760624533,thamanbaljiwan@example.net,Architect,252040,GB26HBEC6321936151488,6011511096798780,9.0,44024.0,4891.555555555556,9707.0,5.0,480.0,0.01875,0.17467068719250914,46.0
814,Charan,Patel,Male,1980-02-04,"13
Savant Street",Ambarnath,Madhya Pradesh,560011,8250230923,mukhopadhyayabha@example.org,Multimedia specialist,1082824,GB32TXDY3002955449598,180003319795320,6.0,32472.0,5412.0,9210.0,5.0,680.0,0.008823529411764706,0.02998825293861237,45.0
815,Ikshita,Chada,Female,1983-02-28,"H.No. 03, Puri Street",Sirsa,Manipur,257658,7005706618,zpradhan@example.com,Dramatherapist,518608,GB26LAKM4063603153381,180023521567317,4.0,19409.0,4852.25,8688.0,3.0,449.0,0.008908685968819599,0.03742518433961682,41.0
816,Jhalak,Solanki,Female,1978-09-11,"072
Mand Nagar",Erode,Rajasthan,851023,918496932887,ljha@example.org,Exhibition designer,445435,GB48PZVP8651468174359,343091066607925,4.0,12663.0,3165.75,5250.0,3.0,179.0,0.0223463687150838,0.028428390225285396,46.0
817,Oliver,Sankaran,Male,1984-05-13,"H.No. 32, Sule Zila",Rajkot,Chhattisgarh,241970,9278962662,omisha16@example.net,"Programmer, multimedia",525328,GB92PQLX3328178484301,4531050401031146,6.0,19882.0,3313.6666666666665,7456.0,5.0,534.0,0.011235955056179775,0.037846830932293726,40.0
818,Wahab,Nori,Male,1985-11-11,"171
Patla Nagar",Thoothukudi,Nagaland,916406,912301089736,taralakshit@example.com,Metallurgist,403389,GB49KHEN2200876528850,213110490860301,9.0,56861.0,6317.888888888889,9787.0,5.0,680.0,0.013235294117647059,0.14095823138459404,39.0
819,Omaja,D’Alia,Female,1996-03-22,"H.No. 935, Dhawan Street",Suryapet,West Bengal,16894,8987251581,bhavyaranganathan@example.com,Environmental manager,1926716,GB52BMUW4965058050811,4093164100388044,4.0,17625.0,4406.25,8627.0,3.0,508.0,0.007874015748031496,0.009147689643932993,28.0
820,Dhruv,Misra,Male,1985-07-21,"89, Balasubramanian Street",Saharanpur,Chhattisgarh,197726,8388702473,devanupasna@example.org,Commercial art gallery manager,854111,GB94LOGC9100576143319,3568101576675767,9.0,43268.0,4807.555555555556,9452.0,6.0,652.0,0.013803680981595092,0.050658520965073624,39.0
821,Yadavi,Mahajan,Female,2004-06-24,"26
Sekhon Ganj",Belgaum,Odisha,676607,2068758911,anyatoor@example.net,"Engineer, chemical",258507,GB10ZDPK7371307131383,213157263412786,6.0,29315.0,4885.833333333333,7447.0,4.0,512.0,0.01171875,0.11340118449403691,20.0
822,Tanay,Chaudhry,Female,1976-04-02,"H.No. 39, Pradhan Chowk",Ahmednagar,Goa,841992,911509530548,omkaarlata@example.com,Jewellery designer,1403525,GB71SAJU2262043634191,2229973833228207,8.0,26723.0,3340.375,7056.0,7.0,547.0,0.014625228519195612,0.01903991735095563,48.0
823,Turvi,Rana,Male,1990-06-09,"21
Batta Nagar",Udupi,Karnataka,287187,915942564364,farisradhakrishnan@example.org,Clothing/textile technologist,1854041,GB27EVSM0191947154792,3526291848133041,4.0,19517.0,4879.25,9257.0,4.0,508.0,0.007874015748031496,0.010526735924394336,34.0
